,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,ccount,boost-frequency,inductance,boost-mass,vin,load,battery-mass,battery-alpha,runtime,runtime-new
10,0.01,0.011,400000.0,0.000127,1.0,35.0,325.0,0.0060010525974299,4495.35047240817,291.5053062825179,150.84605507559178,0.0,0.0005856629735263,0.6754686698570668,0.3728814041939087,50.8,2.3187320389719893e-08,2.340847310462323e-09,361.51749112679136,1.8752484499636983,0.0003849067996873,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1538502.9407046032,1.9e-06,0.12776,3.082083176759141,0.0782173193975771,0.1387772656631579,0.4411702333777219,182.51686732772845,2.965151190540972
11,0.01,0.011,400000.0,0.000127,1.0,35.0,350.0,0.0074572991792725,4495.35047240817,319.92671377973846,150.71080408121114,0.0,0.0005851378587031,0.9542317207358716,0.4633667418032794,50.8,2.9012306717090225e-08,2.4782412629660068e-09,335.91085123167136,1.8094639668755417,0.0005188905393891,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1624549.6155497606,1.9e-06,0.12776,3.146317879878991,0.070086344319115,0.327054978932592,0.4143097451773577,450.81038447849375,9.346010737687996
12,0.01,0.011,450000.0,0.000127,1.0,20.0,300.0,0.0012144994445524,2283.3526209057377,265.6087782946687,136.38045570002305,0.0,0.0010424530865458,0.405118293706459,0.0754641374867101,57.15,5.0411077782097415e-09,8.103184021698042e-10,1250.4203332685388,5.814344215588403,9.615882873252344e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,312579.7926429063,1.9e-06,0.12776,3.5532783456684096,0.0185723613077962,0.1658441562197488,0.1578609379652963,328.69199995012707,5.42750012025757
13,0.01,0.011,450000.0,0.000127,1.0,20.0,325.0,0.0015150994802838,2283.3526209057377,291.5053062825179,146.10595875690416,0.0,0.0011167920424307,0.7151574759066913,0.0941422213069185,57.15,6.2435079211354836e-09,1.0340066121589592e-09,1070.0603118296774,4.761420446430474,0.0001286948755898,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,740215.502371691,1.9e-06,0.12776,3.446290523630002,0.032115123591139,0.4572052545997727,0.244793150056425,812.6102238137128,106.10188667326652
14,0.01,0.011,450000.0,0.000127,1.0,20.0,350.0,0.0018847180588383,2283.3526209057377,319.92671377973846,129.1896586567912,0.0,0.0009874886964214,0.6103565901343944,0.1171088413039815,57.15,7.721982235353521e-09,1.309054211585933e-09,848.289164696972,3.466742666584453,0.0001727288761109,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,538597.047141675,1.9e-06,0.12776,3.396788139606249,0.0383812481511077,0.3294377488304126,0.2792195557312061,558.8323068107371,19.79308909044973
15,0.01,0.011,450000.0,0.000127,1.0,25.0,275.0,0.0015163120482778,2854.1907761321727,242.0128264794384,122.48816180897768,0.0,0.0007490115013192,0.3653615983924858,0.0942175654317908,57.15,6.24835819311129e-09,1.0349089312934107e-09,1069.3327710333065,4.757173136015339,0.0001080698169424,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,802674.6350179929,1.9e-06,0.12776,3.458694652322728,0.030544980718642,0.1073340329606949,0.2356451989832149,193.08013515590693,3.1367826210590692
16,0.01,0.011,450000.0,0.000127,1.0,25.0,300.0,0.0019096445498574,2854.1907761321727,265.6087782946687,138.04891546313004,0.0,0.0008441650515401,0.4913618374828204,0.1186576737499431,57.15,7.821688199429841e-09,1.32760298568638e-09,833.333270085524,3.37943164943228,0.0001462999369234,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,678773.9223976078,1.9e-06,0.12776,3.432866878988765,0.0338143191153461,0.2088941637328771,0.2544494360905506,366.52918234056585,6.241490323488525
17,0.01,0.011,450000.0,0.000127,1.0,25.0,325.0,0.0023815291247763,2854.1907761321727,291.5053062825179,147.89025354936092,0.0,0.0009043445440404,0.7400860360986402,0.1479786936971042,57.15,9.582050124180004e-09,1.50313831383152e-09,728.249450029818,2.917644806938916,0.0001922061916987,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,949804.7113856012,1.9e-06,0.12776,3.3011994922415653,0.0504810769314474,0.428297342401536,0.337533187383613,667.7511653093965,44.304238668707974
18,0.01,0.011,450000.0,0.000127,1.0,25.0,350.0,0.0029616673857304,2854.1907761321727,319.92671377973846,138.98068174984888,0.0,0.0008498627749362,0.7789225876387814,0.1840261646797486,57.15,1.17092237476784e-08,1.667812492997547e-09,650.8976819026037,2.6967146206081694,0.0002523024499583,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1285815.5171044462,1.9e-06,0.12776,3.2025360464101955,0.0629701207075702,0.4310864229590327,0.3885895546696266,620.3008088651904,31.496612703651554
19,0.01,0.011,450000.0,0.000127,1.0,30.0,300.0,0.002770929030164,3425.0289313586068,265.6087782946687,139.47513542907856,0.0,0.0007107386205163,0.4884507877937242,0.1721744462182744,57.15,1.1009849777268244e-08,1.613670774975504e-09,676.3294626447911,2.7693522369694867,0.0001990856493474,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,914269.9036106706,1.9e-06,0.12776,3.2928852266581647,0.0515335156128905,0.1524663415754496,0.3421623601572731,236.04665323574557,3.8358214118745266
20,0.01,0.011,450000.0,0.000127,1.0,30.0,325.0,0.0034542935884555,3425.0289313586068,291.5053062825179,149.393353370322,0.0,0.0007612799626405,0.699062996718865,0.2146359864122744,57.15,1.351551982433704e-08,1.807646082728404e-09,585.2141882059259,2.5091110679990605,0.0002628962850341,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1217432.4463793067,1.9e-06,0.12776,3.187617038528572,0.0648586027179023,0.3206170103065905,0.3956327602317137,456.02917037548167,9.639256263248516
21,0.01,0.011,450000.0,0.000127,1.0,30.0,350.0,0.0042942656523884,3425.0289313586068,319.92671377973846,145.71481749617348,0.0,0.0007425348472142,0.9039117925449084,0.2668284905768072,57.15,1.6595417392090897e-08,2.046074952982629e-09,473.21791301487656,2.189230106705265,0.0003486788129494,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1519762.1899312555,1.9e-06,0.12776,3.1168927688934693,0.073811041912219,0.4732733019681012,0.4269277911930225,638.3024367119457,35.94307192810601
22,0.01,0.011,450000.0,0.000127,1.0,35.0,300.0,0.0038052735039705,3995.867086585041,265.6087782946687,140.86781997253271,0.0,0.0006152875496988,0.4958572119881019,0.2364444744427113,57.15,1.4802446181225188e-08,1.9072729016803747e-09,538.4168661372659,2.375449726639605,0.0002611701671655,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1229648.317413676,1.9e-06,0.12776,3.1903411694629646,0.0645137760173463,0.0956027375453905,0.3943588438443525,136.2670508062103,2.2137727190268235
23,0.01,0.011,450000.0,0.000127,1.0,35.0,325.0,0.0047415724226607,3995.867086585041,291.5053062825179,150.84605507559175,0.0,0.0006588708452171,0.6563084561387762,0.2946223440544464,57.15,1.823554221642264e-08,2.173044470746988e-09,413.5770103119041,2.0188852514276023,0.0003476898399431,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1530326.3512810378,1.9e-06,0.12776,3.119146943182644,0.0735257033946021,0.1978761120843295,0.4259804199497672,267.3161661421289,4.349259847137405
24,0.01,0.011,450000.0,0.000127,1.0,35.0,350.0,0.0058921870058449,3995.867086585041,319.92671377973846,150.71080408121117,0.0,0.000658280091041,0.9621845321581078,0.3661169317951838,57.15,2.2751858023379928e-08,2.330576059627462e-09,363.43178368922185,1.8801663441979588,0.000466520211817,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1443983.5353938837,1.9e-06,0.12776,3.462897055929896,0.0300130308949499,0.432257600362924,0.2324954906049064,780.7800761984319,89.5956452441011
25,0.01,0.011,450000.0,0.000127,1.0,40.0,300.0,0.0050207885384712,4566.705241811475,265.6087782946687,142.31479467710938,0.0,0.0005439067357958,0.534142295799077,0.3119717166264478,57.15,1.9266264153884893e-08,2.2483613570276834e-09,378.75445433952206,1.919530898563101,0.0003341493127902,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1645517.763898058,1.9e-06,0.12776,3.142739648846527,0.0705392849561358,0.0583605791726291,0.4158737559722646,80.22901508568434,1.303387742439614
26,0.01,0.011,450000.0,0.000127,1.0,40.0,325.0,0.0062529460633049,4566.705241811475,291.5053062825179,152.34568574253373,0.0,0.000582243362911,0.8040428022020285,0.3885330565895167,57.15,2.4194894253219843e-08,2.364612955180696e-09,357.0881964228456,1.863869414536262,0.0004502098544733,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1530632.0427988362,1.9e-06,0.12776,3.4749208310844426,0.028491034039944,0.2516997456125117,0.2233385545728353,460.0655051166839,9.877154447047198
27,0.01,0.011,500000.0,0.000127,1.0,20.0,325.0,0.0012272305790299,2055.017358815164,291.5053062825179,146.1059587569042,0.0,0.0012408800471453,0.7269099238545128,0.0762551992586041,63.5,5.092032316119744e-09,8.197921358487572e-10,1242.7816525820383,5.769750361608683,0.0001176432325122,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,465531.8703452424,1.9e-06,0.12776,3.373913813481938,0.0412767324706407,0.4868447245959086,0.2940891062038804,808.8081169235347,104.04751380573869
28,0.01,0.011,500000.0,0.000127,1.0,20.0,350.0,0.001526621627659,2055.017358815164,319.92671377973846,129.18965865679115,0.0,0.0010972096626904,0.6233443142174852,0.0948581614562251,63.5,6.289596510636352e-09,1.0425806913846062e-09,1063.147023404547,4.721061359933406,0.0001573451133396,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,801806.425004819,1.9e-06,0.12776,3.267773893966441,0.0547121653207036,0.36467615276126,0.3557590582218243,552.9181343579955,18.92503925149235
29,0.01,0.011,500000.0,0.000127,1.0,25.0,275.0,0.001228212759105,2568.7716985189554,242.0128264794384,122.48816180897772,0.0,0.0008322350014658,0.3574192118619629,0.0763162279997505,63.5,5.095961036420144e-09,8.205230143476623e-10,1242.1923445369782,5.766310040172426,9.903597613780622e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,583572.2282524651,1.9e-06,0.12776,3.408795652302637,0.0368613098351092,0.1172929838622123,0.2711604916760884,201.19125033828425,3.2685926277805053
30,0.01,0.011,500000.0,0.000127,1.0,25.0,300.0,0.0015468120853845,2568.7716985189554,265.6087782946687,138.04891546313004,0.0,0.0009379611683779,0.4965250255820875,0.0961127157374539,63.5,6.3703583415381675e-09,1.0576051984059675e-09,1051.0327487692748,4.65033943604015,0.0001334924841578,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,519340.92232320353,1.9e-06,0.12776,3.3928105625886147,0.0388847389128336,0.2366023098446335,0.2818500259750612,399.88883417815697,7.179348155556734
31,0.01,0.011,500000.0,0.000127,1.0,25.0,325.0,0.0019290385910688,2568.7716985189554,291.5053062825179,147.8902535493609,0.0,0.001004827271156,0.7400860360986402,0.1198627418946544,63.5,7.899264364275423e-09,1.3420348481193872e-09,821.6968453586865,3.311499365519476,0.000179394619286,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,922591.4691391486,1.9e-06,0.12776,3.3105783144519627,0.049293884246587,0.4564132942039857,0.3322324733310076,717.2800140763106,61.546748286856946
32,0.01,0.011,500000.0,0.000127,1.0,25.0,350.0,0.0023989505824416,2568.7716985189554,319.92671377973846,138.98068174984897,0.0,0.0009442919721514,0.766916159680479,0.1490611933905964,63.5,9.645928802286173e-09,1.508083452661346e-09,725.9265890077756,2.911010309359284,0.0002351030940581,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1147285.5256415475,1.9e-06,0.12776,3.492063931566882,0.0263210213206478,0.4540449662898825,0.2098985118668359,844.2807623539742,124.0534970280532
33,0.01,0.011,500000.0,0.000127,1.0,30.0,275.0,0.001782968769466,3082.526038222746,242.0128264794384,125.67683931389506,0.0,0.0007115834910487,0.3241171447256692,0.1107865474595416,63.5,7.314985077864143e-09,1.2333385971416863e-09,909.3387383203784,3.823143972440538,0.0001395403168037,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,906815.2149398264,1.9e-06,0.12776,3.294561602047981,0.051321316196458,0.0495205972661275,0.3412342111931186,76.7753950505039,1.2472807839272784
34,0.01,0.011,500000.0,0.000127,1.0,30.0,300.0,0.0022444525144328,3082.526038222746,265.6087782946687,139.4751354290786,0.0,0.0007897095783515,0.4879705314229742,0.1394613014368023,63.5,9.079435886253949e-09,1.4642286610634919e-09,746.5263314089474,2.9698467786119505,0.0001860898628548,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,881617.3880190187,1.9e-06,0.12776,3.300579505197772,0.0505595563040795,0.1846992299861719,0.3378806272799644,287.81043000981583,4.693138092711637
35,0.01,0.011,500000.0,0.000127,1.0,30.0,325.0,0.002797977806649,3082.526038222746,291.5053062825179,149.3933533703219,0.0,0.0008458666251561,0.7030491116557208,0.1738551489939423,63.5,1.1109028624379668e-08,1.621348660343341e-09,672.7229591134665,2.759051431745905,0.0002440555664122,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1110992.709624949,1.9e-06,0.12776,3.486328948877731,0.0270469684964897,0.3653839626617785,0.2144461677462896,675.5081321553239,46.73798226587705
36,0.01,0.011,500000.0,0.000127,1.0,30.0,350.0,0.0034783551784346,3082.526038222746,319.92671377973846,145.7148174961734,0.0,0.0008250387191269,0.920372414417266,0.216131077367214,63.5,1.36037456542603e-08,1.8144760452492638e-09,582.0059762087163,2.4999478530979307,0.0003218629295776,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1428235.9471106722,1.9e-06,0.12776,3.4465727236068795,0.0320794020750785,0.540431337050052,0.2445874645297197,960.793064918156,201.4963054644934
37,0.01,0.011,500000.0,0.000127,1.0,35.0,300.0,0.0030822715382161,3596.2803779265373,265.6087782946687,140.86781997253274,0.0,0.0006836528329987,0.4881600941100938,0.1915200242985961,63.5,1.2151438973459066e-08,1.7020463836944367e-09,634.8171282378521,2.650785745244748,0.0002419720028345,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1119665.39515726,1.9e-06,0.12776,3.487726656462224,0.0268700434857944,0.1328300698114975,0.213342662193126,245.9162046356008,3.997067063642048
38,0.01,0.011,500000.0,0.000127,1.0,35.0,325.0,0.0038406736623551,3596.2803779265373,291.5053062825179,150.84605507559175,0.0,0.0007320787169079,0.6482547164306728,0.2386440986841018,63.5,1.4932246761969012e-08,1.917321354638393e-09,533.6968450193087,2.361968520323024,0.0003203910442873,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1435273.871725029,1.9e-06,0.12776,3.4476525723014,0.0319427123669114,0.245800617746571,0.2437993655163121,437.4467114160629,8.663628142203983
39,0.01,0.011,500000.0,0.000127,1.0,35.0,350.0,0.0047726714747344,3596.2803779265373,319.92671377973846,150.71080408121117,0.0,0.0007314223233789,0.9891056616586024,0.2965547147540989,63.5,1.8349572074026264e-08,2.181872040341619e-09,409.4304700354086,2.007042006753383,0.0004258473521778,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1535888.8629030257,1.9e-06,0.12776,3.381961250037484,0.0402580696155083,0.5287409469045032,0.28892830071128,884.8333579591759,149.10844163917386
40,0.01,0.011,500000.0,0.000127,1.0,40.0,300.0,0.0040668387161616,4110.0347176303285,265.6087782946687,142.31479467710932,0.0,0.0006043408175508,0.5347606011772935,0.2526970904674226,63.5,1.576151862592619e-08,1.981519059044882e-09,503.54150451177486,2.2758395906489186,0.0003076305046547,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1492834.9467907718,1.9e-06,0.12776,3.4561657919631616,0.0308650896249162,0.1182535107098707,0.2375281555798297,212.19883866335405,3.447531756609243
41,0.01,0.011,500000.0,0.000127,1.0,40.0,325.0,0.005064886311277,4110.0347176303285,291.5053062825179,152.34568574253376,0.0,0.0006469370699011,0.7870004288075038,0.3147117758375086,63.5,1.9442655245108065e-08,2.252521893696364e-09,377.97903910250494,1.917538825774372,0.0004101492660352,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1657946.0145626992,1.9e-06,0.12776,3.402480047423374,0.0376607534907121,0.308478652969995,0.2754216616292612,526.0361745180631,15.476949359986731
42,0.01,0.011,550000.0,0.000127,1.0,20.0,325.0,0.0010142401479586,1868.197598922876,291.5053062825179,146.10595875690427,0.0,0.0013649680518598,0.7200199928006683,0.063020825833557,69.85,4.240070591834498e-09,6.612976494617827e-10,1370.5759112248254,6.515800464139407,0.0001087678836617,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,486520.69346006087,1.9e-06,0.12776,3.387491764320832,0.0395580045163504,0.4931891669671111,0.2853376225224785,829.5061246675525,115.49497823459711
43,0.01,0.011,550000.0,0.000127,1.0,20.0,350.0,0.0012616707666604,1868.197598922876,319.92671377973846,129.18965865679124,0.0,0.0012069306289594,0.59314204031069,0.0783951747572108,69.85,5.229793066641612e-09,8.454204226319057e-10,1222.1175400037582,5.64911533878794,0.0001448942053057,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,578001.5834188485,1.9e-06,0.12776,3.488162419123661,0.0268148836552328,0.3509368655534791,0.2129979885245451,649.9949518186642,39.09841931173341
